AmenityUsageID,UsageDate,UsageDay,DateKey,Year,Month,MonthName,Quarter,DayName,IsoDayOfWeek,IsWeekend,IsHoliday,IsBusinessDay,DACCustomerMembershipID,CustomerID,MembershipID,MembershipActiveIND,EmployeeIND,JoinDate,RenewalDate,AmenityID,AmenityName,AmenityCategory
768,2026-01-08 11:00:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
769,2026-01-10 14:20:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,13,47,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
770,2026-01-01 12:15:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,13,47,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
771,2026-01-03 14:45:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,13,47,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
772,2026-01-05 10:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
773,2026-01-07 16:30:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
774,2026-01-09 11:15:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
775,2026-01-04 13:40:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,13,47,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
776,2026-01-14 14:55:00.000,2026-01-14,20260114,2026,1,January,1,Wednesday,3,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
777,2026-01-19 11:20:00.000,2026-01-19,20260119,2026,1,January,1,Monday,1,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
778,2026-01-24 15:45:00.000,2026-01-24,20260124,2026,1,January,1,Saturday,6,1,0,0,13,47,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
779,2026-01-30 12:10:00.000,2026-01-30,20260130,2026,1,January,1,Friday,5,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
780,2026-01-01 10:45:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,14,48,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
781,2026-01-03 14:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
782,2026-01-05 11:30:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
783,2026-01-07 15:15:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
784,2026-01-09 12:45:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
785,2026-01-02 13:30:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
786,2026-01-04 11:00:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
787,2026-01-06 14:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
788,2026-01-08 09:20:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
789,2026-01-10 16:15:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
790,2026-01-03 12:40:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
791,2026-01-05 15:30:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
792,2026-01-07 10:50:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
793,2026-01-11 13:15:00.000,2026-01-11,20260111,2026,1,January,1,Sunday,7,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
794,2026-01-17 10:40:00.000,2026-01-17,20260117,2026,1,January,1,Saturday,6,1,0,0,14,48,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
795,2026-01-21 14:05:00.000,2026-01-21,20260121,2026,1,January,1,Wednesday,3,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
796,2026-01-26 15:50:00.000,2026-01-26,20260126,2026,1,January,1,Monday,1,0,0,1,14,48,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
797,2026-01-02 13:15:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
798,2026-01-04 16:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,15,49,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
799,2026-01-06 10:00:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
800,2026-01-08 14:30:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
801,2026-01-10 11:15:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,15,49,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
802,2026-01-01 15:45:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,15,49,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
803,2026-01-03 12:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,15,49,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
804,2026-01-05 13:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
805,2026-01-07 11:20:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
806,2026-01-09 14:50:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
807,2026-01-04 10:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,15,49,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
808,2026-01-13 16:20:00.000,2026-01-13,20260113,2026,1,January,1,Tuesday,2,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
809,2026-01-18 13:45:00.000,2026-01-18,20260118,2026,1,January,1,Sunday,7,1,0,0,15,49,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
810,2026-01-23 11:10:00.000,2026-01-23,20260123,2026,1,January,1,Friday,5,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
811,2026-01-28 14:35:00.000,2026-01-28,20260128,2026,1,January,1,Wednesday,3,0,0,1,15,49,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
812,2026-01-01 09:30:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,16,50,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
813,2026-01-03 13:45:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
814,2026-01-05 16:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
815,2026-01-07 12:15:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
816,2026-01-09 15:45:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
817,2026-01-02 10:20:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
818,2026-01-04 14:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
819,2026-01-06 11:50:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
820,2026-01-08 13:15:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
821,2026-01-10 09:40:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
822,2026-01-03 15:20:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
823,2026-01-05 12:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
824,2026-01-07 14:45:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
825,2026-01-12 11:25:00.000,2026-01-12,20260112,2026,1,January,1,Monday,1,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
826,2026-01-15 14:50:00.000,2026-01-15,20260115,2026,1,January,1,Thursday,4,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
827,2026-01-20 16:15:00.000,2026-01-20,20260120,2026,1,January,1,Tuesday,2,0,0,1,16,50,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
828,2026-01-25 12:40:00.000,2026-01-25,20260125,2026,1,January,1,Sunday,7,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
829,2026-01-31 15:05:00.000,2026-01-31,20260131,2026,1,January,1,Saturday,6,1,0,0,16,50,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
830,2026-01-02 11:00:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
831,2026-01-04 15:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,17,51,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
832,2026-01-06 13:15:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
833,2026-01-08 10:45:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
834,2026-01-10 14:00:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,17,51,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
835,2026-01-01 14:20:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,17,51,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
836,2026-01-03 11:40:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,17,51,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
837,2026-01-05 15:10:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
838,2026-01-07 12:30:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
839,2026-01-09 16:50:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
840,2026-01-04 13:00:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,17,51,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
841,2026-01-14 12:35:00.000,2026-01-14,20260114,2026,1,January,1,Wednesday,3,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
842,2026-01-19 15:20:00.000,2026-01-19,20260119,2026,1,January,1,Monday,1,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
843,2026-01-22 14:45:00.000,2026-01-22,20260122,2026,1,January,1,Thursday,4,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
844,2026-01-27 11:10:00.000,2026-01-27,20260127,2026,1,January,1,Tuesday,2,0,0,1,17,51,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
845,2026-01-01 14:15:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,18,52,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
846,2026-01-03 10:30:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,18,52,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
847,2026-01-05 14:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
848,2026-01-07 11:00:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
849,2026-01-09 16:30:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
850,2026-01-02 12:15:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
851,2026-01-04 13:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,18,52,3,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
852,2026-01-06 10:20:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
853,2026-01-08 15:50:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
854,2026-01-10 11:30:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,18,52,3,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
855,2026-01-03 14:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,18,52,3,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
856,2026-01-05 09:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
857,2026-01-07 13:20:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
858,2026-01-11 10:55:00.000,2026-01-11,20260111,2026,1,January,1,Sunday,7,1,0,0,18,52,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
859,2026-01-16 15:40:00.000,2026-01-16,20260116,2026,1,January,1,Friday,5,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
860,2026-01-21 12:05:00.000,2026-01-21,20260121,2026,1,January,1,Wednesday,3,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
861,2026-01-26 14:30:00.000,2026-01-26,20260126,2026,1,January,1,Monday,1,0,0,1,18,52,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
862,2026-01-02 12:00:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
863,2026-01-04 15:15:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
864,2026-01-06 09:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
865,2026-01-08 13:30:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
866,2026-01-10 11:45:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
867,2026-01-01 13:40:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,19,53,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
868,2026-01-03 16:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
869,2026-01-05 12:20:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
870,2026-01-07 14:35:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
871,2026-01-09 10:15:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
872,2026-01-04 15:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
873,2026-01-13 13:50:00.000,2026-01-13,20260113,2026,1,January,1,Tuesday,2,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
874,2026-01-17 11:15:00.000,2026-01-17,20260117,2026,1,January,1,Saturday,6,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
875,2026-01-24 14:40:00.000,2026-01-24,20260124,2026,1,January,1,Saturday,6,1,0,0,19,53,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
876,2026-01-29 16:05:00.000,2026-01-29,20260129,2026,1,January,1,Thursday,4,0,0,1,19,53,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
877,2026-02-01 09:30:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
878,2026-02-02 14:15:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
879,2026-02-05 11:45:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
880,2026-02-03 13:20:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
881,2026-02-06 15:45:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
882,2026-02-04 10:15:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
883,2026-02-07 12:30:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,12,Meeting Room Reservations,Facility
884,2026-02-08 14:00:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
885,2026-02-09 11:20:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
886,2026-02-12 09:45:00.000,2026-02-12,20260212,2026,2,February,1,Thursday,4,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
887,2026-02-15 13:30:00.000,2026-02-15,20260215,2026,2,February,1,Sunday,7,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
888,2026-02-18 10:50:00.000,2026-02-18,20260218,2026,2,February,1,Wednesday,3,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
889,2026-02-22 15:15:00.000,2026-02-22,20260222,2026,2,February,1,Sunday,7,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
890,2026-02-25 12:40:00.000,2026-02-25,20260225,2026,2,February,1,Wednesday,3,0,0,1,1,3,5,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
891,2026-02-28 14:20:00.000,2026-02-28,20260228,2026,2,February,1,Saturday,6,1,0,0,1,3,5,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
892,2026-02-01 10:00:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,2,5,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
893,2026-02-03 16:20:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
894,2026-02-02 13:30:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
895,2026-02-04 09:15:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
896,2026-02-06 15:45:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
897,2026-02-10 11:25:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
898,2026-02-14 14:50:00.000,2026-02-14,20260214,2026,2,February,1,Saturday,6,1,0,0,2,5,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
899,2026-02-17 12:10:00.000,2026-02-17,20260217,2026,2,February,1,Tuesday,2,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
900,2026-02-21 16:35:00.000,2026-02-21,20260221,2026,2,February,1,Saturday,6,1,0,0,2,5,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
901,2026-02-27 10:55:00.000,2026-02-27,20260227,2026,2,February,1,Friday,5,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
902,2026-02-02 13:30:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
903,2026-02-04 09:15:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
904,2026-02-06 15:45:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
905,2026-02-01 11:00:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,3,7,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
906,2026-02-05 14:20:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
907,2026-02-11 13:40:00.000,2026-02-11,20260211,2026,2,February,1,Wednesday,3,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
908,2026-02-16 10:05:00.000,2026-02-16,20260216,2026,2,February,1,Monday,1,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
909,2026-02-19 14:25:00.000,2026-02-19,20260219,2026,2,February,1,Thursday,4,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
910,2026-02-23 11:50:00.000,2026-02-23,20260223,2026,2,February,1,Monday,1,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
911,2026-02-28 15:10:00.000,2026-02-28,20260228,2026,2,February,1,Saturday,6,1,0,0,3,7,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
912,2026-02-01 08:45:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
913,2026-02-02 12:00:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
914,2026-02-05 14:30:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
915,2026-02-07 10:20:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
916,2026-02-03 16:15:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
917,2026-02-04 13:45:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
918,2026-02-08 11:30:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
919,2026-02-06 09:20:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
920,2026-02-09 14:50:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
921,2026-02-10 10:10:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
